what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364780464353
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1364780464354
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1364780470923
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1364780470967
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364780470996
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364780470997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780471136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780488532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780492775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780493485
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1364780494296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780498724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780509078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1364780514826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780515236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1364780515265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780516189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780516987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780518166
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1364780521859
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1364780522069
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1364780522098
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1364780522262
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1364780522277
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364780522947
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1364780524661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780524941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780524975
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364780526835
started,bundle,com.google.gdt.eclipse.suite,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite",1364780527281
started,bundle,com.android.ide.eclipse.ndk,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ndk",1364780527319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780529946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780533061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780534739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780535086
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1364780542117
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1364780542120
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1364780542146
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1364780542147
started,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1364780542154
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1364780542167
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1364780542411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364780542492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780546309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780546491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780547187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364780550669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780551488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364780553292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780555694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780558687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780563228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780563932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1364780564578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780565084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364780566645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780568545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364780572213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780575051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780577665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780577954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780653251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780657715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780666993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780670565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780675352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364780678585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780681410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780683982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780685058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780690784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364780693099
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364780693923
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364780701318
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1364780703814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780704097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780707139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780925804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780926869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780927446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780944629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780945183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780988820
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364780989569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364780994429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781789050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781795496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781795614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781795738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781795862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781795981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781797062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364781800267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364781802286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781802625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781810948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781811064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1364781811297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781811592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781821789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364781823086
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1364781823295
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1364781823307
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1364781823309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364781825997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364781827913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364781829739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781830068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364781831683
started,bundle,org.eclipse.mylyn.context.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.ui",1364781831985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781834019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781837821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781841377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781849181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781852306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781863572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781867019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781891546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1364781893521
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364781896507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781898138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781901524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781903344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781920465
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364781922825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364781925520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781926924
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1364781936052
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1364781936064
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1364781936067
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1364781936068
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1364781936110
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1364781936134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781936292
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1364781936296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1364781936296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781938166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781944250
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1364781944255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1364781944255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781946582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781952138
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1364781952146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1364781952146
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781954609
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781954658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781959589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364781961112
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781961433
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781961479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781964285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364781965686
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781965937
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364781965985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781969422
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364781970880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781974456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781975039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781979922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781984740
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364781984980
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364781985015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781985182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364781993057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364781995067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364781997685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364781998740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782001054
error,log,,,"Failed converting ECJ parse tree to Lombok for file E:\\Personal Projects\\fitness-pal-android-app\\Fit.Pal\\src\\com\\fitpal\\android\\settings\\ui\\SettingsFragment.java",1364782001076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782003030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782003634
error,log,,,"Failed converting ECJ parse tree to Lombok for file E:\\Personal Projects\\fitness-pal-android-app\\Fit.Pal\\src\\com\\fitpal\\android\\settings\\ui\\SettingsFragment.java",1364782003649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782005897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782007703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782008893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782010259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782011179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782011386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1364782014160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1364782015540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782015864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782017492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782018931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782020172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782020314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782021923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782023743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782024550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782024795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782029899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782033386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782038866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782050796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782051574
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364782052967
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1364782054530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782054796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364782056116
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364782057503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782057986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364782060180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1364782061173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1364782063306
